url,status,ok,ms,x_do_failure_code,x_do_failure_msg,x_do_orig_status,error
"http://127.0.0.1:3000/sitemap.xml","200","true","25","","","",""
"http://127.0.0.1:3000/question-bank","200","true","1482","","","",""
"http://127.0.0.1:3000/flashcards","200","true","1513","","","",""
"http://127.0.0.1:3000/blog","200","true","1545","","","",""
"http://127.0.0.1:3000/blog","200","true","1550","","","",""
"http://127.0.0.1:3000/lessons","200","true","1551","","","",""
"http://127.0.0.1:3000/lessons","200","true","1556","","","",""
"http://127.0.0.1:3000/sitemap.xml","200","true","143","","","",""
"http://127.0.0.1:3000/","200","true","1695","","","",""
"http://127.0.0.1:3000/","200","true","1694","","","",""
"http://127.0.0.1:3000/sitemap.xml","200","true","289","","","",""
"http://127.0.0.1:3000/question-bank","200","true","1269","","","",""
"http://127.0.0.1:3000/flashcards","200","true","1280","","","",""
"http://127.0.0.1:3000/question-bank","200","true","1353","","","",""
"http://127.0.0.1:3000/flashcards","200","true","1415","","","",""
"http://127.0.0.1:3000/lessons","200","true","1530","","","",""
"http://127.0.0.1:3000/blog","200","true","1563","","","",""
"http://127.0.0.1:3000/sitemap.xml","200","true","295","","","",""
"http://127.0.0.1:3000/","200","true","2008","","","",""
"http://127.0.0.1:3000/blog","200","true","1132","","","",""
"http://127.0.0.1:3000/lessons","200","true","1096","","","",""
"http://127.0.0.1:3000/","200","true","2164","","","",""
"http://127.0.0.1:3000/sitemap.xml","200","true","315","","","",""
"http://127.0.0.1:3000/question-bank","200","true","1471","","","",""
"http://127.0.0.1:3000/flashcards","200","true","1453","","","",""
"http://127.0.0.1:3000/blog","200","true","1442","","","",""
"http://127.0.0.1:3000/lessons","200","true","1471","","","",""
"http://127.0.0.1:3000/","200","true","2180","","","",""
"http://127.0.0.1:3000/question-bank","200","true","1439","","","",""
"http://127.0.0.1:3000/flashcards","200","true","1468","","","",""
"http://127.0.0.1:3000/sitemap.xml","200","true","389","","","",""
"http://127.0.0.1:3000/question-bank","200","true","1547","","","",""
